Store Number,Period,Sales Inc VAT,Sales Ex VAT,Volume,Transactions,CSAT,ASP,Category,Junior Buyer Area,Area,TPNB,Margin,Customer Families,Clubcard Penetration,Avg weekly Customer Frequency,GHS vs Instore,Convenience store names
14,P10,5955.53,4257.43,179,103,75,15.16,Fresh,Frozen Foods,South Dublin,SKU_39,310.64,Omega,0.81,2.57,GHS,Wexford Store
14,P10,8552.7,2441.03,420,211,88,372.27,Fresh,Dairy,South Dublin,SKU_40,483.44,Omega,0.45,4.71,GHS,Wilton Store
14,P10,562.48,2000.01,224,178,73,318.87,Fresh,Snacks,South Dublin,SKU_41,464.34,Omega,0.27,4.55,InStore,Wexford Store
14,P10,9822.76,1963.2,325,32,75,60.88,Clothing,Dairy,Mid-West,SKU_42,60.15,Zeta,0.32,4.79,InStore,New Store
14,P10,8730.77,1592.94,93,214,76,354.72,Packaged,Snacks,Kerry/Limerick,SKU_43,265.52,Wick,0.31,2.81,InStore,New Store
14,P10,4162.77,3637.49,68,280,74,102.91,Fresh,Juice,North Dublin,SKU_44,498.56,Roshni,0.39,4.04,InStore,New Store
14,P10,8771.9,8483.94,357,104,70,160.98,Clothing,Berries,North Dublin,SKU_45,457.79,Omega,0.5,0.76,InStore,New Store
14,P10,4544.39,5149.91,214,147,91,138.59,Fresh,Frozen Foods,Kerry/Limerick,SKU_46,323.66,Wick,0.76,3.68,InStore,Wexford Store
14,P10,938.26,6800.69,229,96,87,49.23,Packaged,Snacks,Kerry/Limerick,SKU_47,256.42,Roshni,0.19,4.26,InStore,Wexford Store
14,P10,7624.59,2357.54,229,117,73,51.76,Fresh,Juice,South Dublin,SKU_48,325.47,Zeta,0.23,2.36,GHS,Arklow Store
14,P10,9439.15,2341.64,240,184,77,82.01,Fresh,Juice,South Dublin,SKU_49,417.54,Zeta,0.27,1.02,GHS,New Store
14,P10,1036.11,5732.9,496,257,88,225.01,Fresh,Frozen Foods,Kerry/Limerick,SKU_50,165.74,Omega,0.75,1.47,InStore,Wexford Store
14,P10,5672.28,2875.85,90,169,86,481.2,Clothing,Dairy,South Dublin,SKU_51,325.12,Wick,0.83,1.4,InStore,New Store
14,P10,1898.69,5261.38,351,53,93,425.77,Fresh,Breads,South Dublin,SKU_52,276.5,Omega,0.35,2.0,GHS,Arklow Store
14,P10,6993.47,8578.81,386,37,85,218.58,Fresh,Breads,Kerry/Limerick,SKU_53,454.9,Roshni,0.35,3.41,GHS,Arklow Store
14,P10,6145.02,5793.33,367,55,92,469.53,Fresh,Frozen Foods,South Dublin,SKU_54,352.83,Roshni,0.77,1.2,InStore,New Store
14,P10,6759.66,6775.06,215,284,95,333.14,Packaged,Frozen Foods,South Dublin,SKU_55,471.86,Roshni,0.15,4.37,InStore,Wilton Store
14,P10,8946.77,8667.61,427,132,74,39.25,Packaged,Frozen Foods,South Dublin,SKU_56,329.35,Zeta,0.89,1.09,GHS,Wexford Store
14,P10,6009.24,6298.79,254,188,83,457.3,Clothing,Juice,South Dublin,SKU_57,337.37,Zeta,0.37,2.75,GHS,Wexford Store
14,P10,7461.49,5761.08,373,201,95,177.08,Clothing,Berries,Mid-West,SKU_58,12.01,Zeta,0.54,3.66,GHS,Arklow Store
14,P10,2610.36,8696.24,164,160,71,93.77,Clothing,Snacks,Kerry/Limerick,SKU_59,211.19,Wick,0.99,0.91,InStore,Wexford Store
14,P10,9102.86,6334.52,62,273,86,147.81,Fresh,Breads,Mid-West,SKU_60,298.97,Wick,0.2,0.75,GHS,New Store
14,P10,3522.15,5184.9,369,260,90,244.17,Fresh,Snacks,North Dublin,SKU_61,374.25,Roshni,0.6,1.68,GHS,Arklow Store
14,P10,2072.31,3406.86,436,43,71,425.08,Packaged,Juice,North Dublin,SKU_62,477.13,Omega,0.93,4.78,GHS,New Store
14,P10,4742.55,6426.15,52,260,78,340.76,Clothing,Berries,South Dublin,SKU_63,241.57,Wick,0.38,4.38,InStore,Wilton Store
14,P10,4271.51,2013.26,260,148,95,18.13,Clothing,Berries,Kerry/Limerick,SKU_64,203.21,Roshni,0.2,2.81,GHS,New Store
14,P10,7595.64,7239.72,230,60,100,46.67,Fresh,Frozen Foods,Kerry/Limerick,SKU_65,451.82,Zeta,0.93,4.24,GHS,Wexford Store
14,P10,1080.61,846.51,291,247,71,463.25,Clothing,Breads,South Dublin,SKU_66,305.02,Omega,0.99,3.54,GHS,Wilton Store
14,P10,4631.76,7590.44,260,285,92,413.13,Clothing,Berries,Mid-West,SKU_67,44.74,Roshni,0.21,3.24,GHS,Wilton Store
14,P10,5215.62,9266.16,151,280,78,462.23,Packaged,Dairy,South Dublin,SKU_68,24.65,Zeta,0.88,4.33,GHS,Wilton Store
14,P10,9868.57,4262.41,290,49,93,209.16,Clothing,Breads,North Dublin,SKU_69,465.53,Omega,0.63,1.98,InStore,Wilton Store
14,P10,5181.63,4725.42,172,251,78,452.22,Packaged,Dairy,South Dublin,SKU_70,475.81,Zeta,1.0,1.52,GHS,Wilton Store
14,P10,3536.24,8106.81,156,153,97,316.22,Packaged,Breads,Kerry/Limerick,SKU_71,408.33,Omega,0.12,3.57,InStore,Wilton Store
14,P10,1804.64,4447.38,462,198,84,204.69,Packaged,Breads,North Dublin,SKU_72,405.41,Zeta,0.81,0.61,GHS,Wexford Store
14,P10,8125.11,6133.11,75,155,92,251.8,Packaged,Dairy,North Dublin,SKU_73,283.66,Zeta,0.57,1.34,InStore,Wexford Store
14,P10,3239.8,583.36,353,213,70,454.33,Clothing,Berries,Mid-West,SKU_74,295.69,Roshni,0.75,2.08,InStore,Arklow Store
14,P10,6843.89,2213.58,490,108,75,300.42,Clothing,Dairy,North Dublin,SKU_75,266.65,Roshni,0.94,0.64,GHS,Arklow Store
14,P10,4048.78,8151.12,131,279,97,231.31,Packaged,Dairy,North Dublin,SKU_76,203.67,Omega,0.73,2.24,GHS,Wexford Store
14,P10,633.23,6197.17,440,215,82,141.15,Clothing,Dairy,Kerry/Limerick,SKU_77,274.77,Wick,0.28,3.26,InStore,Wexford Store
14,P10,1261.65,434.32,305,247,92,372.21,Fresh,Berries,Kerry/Limerick,SKU_78,381.19,Roshni,0.81,2.44,GHS,Wexford Store
14,P10,1718.33,4367.06,440,79,71,320.23,Packaged,Juice,Kerry/Limerick,SKU_79,205.09,Roshni,0.89,0.89,InStore,New Store
14,P10,7529.19,6905.23,487,131,94,447.35,Fresh,Frozen Foods,North Dublin,SKU_80,237.03,Roshni,0.45,2.38,InStore,Wexford Store
14,P10,9588.8,4673.8,404,221,70,447.67,Packaged,Beers,South Dublin,SKU_81,343.94,Wick,0.15,1.83,GHS,Arklow Store
14,P10,4046.33,2494.01,380,246,73,413.86,Packaged,Frozen Foods,Mid-West,SKU_82,321.33,Wick,0.21,3.63,InStore,New Store
14,P10,5782.68,2605.76,271,91,98,426.41,Clothing,Snacks,North Dublin,SKU_83,312.34,Zeta,0.12,0.75,InStore,Wilton Store
14,P10,9820.45,1650.83,318,230,92,135.62,Clothing,Beers,Kerry/Limerick,SKU_84,206.08,Wick,0.64,2.38,GHS,New Store
14,P10,1432.96,8253.58,68,184,94,309.68,Packaged,Juice,South Dublin,SKU_85,146.87,Zeta,0.74,2.87,GHS,Arklow Store
14,P10,758.98,9318.34,213,181,74,321.13,Clothing,Snacks,North Dublin,SKU_86,477.08,Wick,0.97,2.2,GHS,Arklow Store
14,P10,1544.31,4316.7,445,249,70,188.6,Packaged,Juice,South Dublin,SKU_87,101.14,Wick,0.45,1.78,InStore,Wilton Store
14,P10,9317.7,7557.72,428,224,88,283.14,Clothing,Snacks,Kerry/Limerick,SKU_88,425.14,Wick,0.43,4.6,InStore,Wexford Store
14,P10,8239.24,1209.24,106,169,95,393.41,Packaged,Juice,North Dublin,SKU_89,350.18,Wick,0.54,3.77,InStore,Arklow Store
14,P10,1275.46,2602.97,329,76,90,405.66,Fresh,Berries,Mid-West,SKU_90,440.22,Zeta,0.79,2.99,InStore,Arklow Store
14,P10,5702.54,1855.49,400,286,74,429.15,Clothing,Beers,Kerry/Limerick,SKU_91,327.65,Omega,0.96,1.97,InStore,Wexford Store
14,P10,2673.98,7489.92,261,165,89,370.22,Clothing,Breads,Kerry/Limerick,SKU_92,37.97,Wick,0.37,4.76,InStore,Wexford Store
14,P10,8281.09,6913.31,261,258,83,67.52,Packaged,Frozen Foods,North Dublin,SKU_93,407.3,Roshni,0.64,2.82,GHS,Arklow Store
14,P10,2733.39,413.88,460,244,78,457.23,Clothing,Snacks,South Dublin,SKU_94,265.38,Wick,0.39,2.65,InStore,Wilton Store
14,P10,6495.57,3472.09,377,299,91,230.53,Packaged,Dairy,South Dublin,SKU_95,147.01,Wick,0.18,3.97,InStore,Wilton Store
14,P10,9022.67,8064.03,64,177,98,205.83,Fresh,Breads,Kerry/Limerick,SKU_96,365.7,Wick,0.18,3.35,GHS,New Store
14,P10,4954.88,8020.24,55,271,77,161.13,Fresh,Beers,South Dublin,SKU_97,361.54,Zeta,0.9,4.82,GHS,Wilton Store
14,P10,4706.36,5122.8,363,124,73,110.59,Packaged,Dairy,Mid-West,SKU_98,94.35,Omega,0.38,2.43,InStore,New Store
14,P10,7068.75,2491.91,74,175,71,271.12,Fresh,Dairy,South Dublin,SKU_99,193.2,Zeta,0.43,1.21,GHS,Arklow Store
14,P10,5368.72,402.34,225,201,97,421.2,Fresh,Juice,Kerry/Limerick,SKU_100,411.22,Zeta,0.98,1.28,GHS,New Store
14,P11,6316.13,8658.02,73,272,76,178.85,Fresh,Berries,South Dublin,SKU_1,387.35,Roshni,0.14,2.04,InStore,New Store
14,P11,6559.11,1767.85,355,228,84,142.85,Packaged,Juice,North Dublin,SKU_2,216.3,Zeta,0.13,3.26,InStore,Wexford Store
14,P11,8636.89,5579.91,193,161,86,311.36,Clothing,Beers,Mid-West,SKU_3,129.18,Omega,0.23,3.24,InStore,Wilton Store
14,P11,551.09,3388.97,215,81,79,78.05,Fresh,Juice,Kerry/Limerick,SKU_4,156.32,Zeta,0.53,4.67,GHS,Wexford Store
14,P11,1020.15,6149.61,491,46,70,366.65,Clothing,Snacks,North Dublin,SKU_5,381.45,Roshni,0.26,4.14,InStore,Arklow Store
14,P11,5961.62,9258.85,480,79,71,337.85,Clothing,Breads,North Dublin,SKU_6,178.15,Roshni,0.42,1.59,InStore,New Store
14,P11,9804.69,3839.98,207,220,96,282.69,Fresh,Dairy,Mid-West,SKU_7,268.28,Wick,0.99,0.99,InStore,Arklow Store
14,P11,8611.46,2117.15,495,107,89,343.98,Packaged,Juice,North Dublin,SKU_8,159.55,Roshni,0.49,1.13,InStore,New Store
14,P11,2579.71,4362.09,172,143,87,479.22,Packaged,Frozen Foods,Mid-West,SKU_9,253.83,Omega,0.15,1.32,InStore,New Store
14,P11,5306.83,8779.95,261,137,92,147.01,Fresh,Dairy,North Dublin,SKU_10,34.88,Omega,0.8,1.95,GHS,Wexford Store
14,P11,7717.83,3998.53,380,96,75,136.86,Clothing,Snacks,South Dublin,SKU_11,394.48,Wick,0.9,3.5,InStore,Arklow Store
14,P11,9116.13,3726.13,128,196,73,19.65,Fresh,Beers,North Dublin,SKU_12,333.44,Zeta,0.16,4.67,InStore,Wilton Store
14,P11,652.65,7598.01,212,289,70,449.55,Packaged,Breads,North Dublin,SKU_13,213.19,Omega,0.46,3.96,InStore,Arklow Store
14,P11,4940.85,4765.59,468,221,97,486.58,Fresh,Juice,South Dublin,SKU_14,181.8,Roshni,0.22,1.38,GHS,Arklow Store
14,P11,571.12,5426.12,208,159,70,300.58,Clothing,Dairy,North Dublin,SKU_15,184.93,Wick,0.11,4.11,InStore,Wexford Store
14,P11,3200.25,7128.34,176,43,82,262.55,Fresh,Dairy,Kerry/Limerick,SKU_16,68.0,Zeta,0.16,1.73,InStore,Wexford Store
14,P11,4962.1,6353.39,398,220,92,162.26,Fresh,Berries,North Dublin,SKU_17,320.78,Omega,0.68,4.72,GHS,Wilton Store
14,P11,8740.7,3333.11,77,106,87,187.15,Fresh,Frozen Foods,Kerry/Limerick,SKU_18,396.29,Zeta,0.47,3.15,InStore,New Store
14,P11,7567.82,1487.87,298,75,81,301.46,Fresh,Snacks,North Dublin,SKU_19,97.76,Wick,0.67,4.36,GHS,Arklow Store
14,P11,3879.19,7690.96,347,291,100,14.34,Packaged,Berries,South Dublin,SKU_20,498.7,Wick,0.54,1.74,InStore,New Store
14,P11,1084.16,7357.55,198,111,91,337.45,Clothing,Juice,Kerry/Limerick,SKU_21,235.55,Omega,0.55,2.57,InStore,New Store
14,P11,6814.14,5497.96,85,288,80,95.9,Clothing,Berries,Kerry/Limerick,SKU_22,242.13,Omega,0.85,4.75,InStore,New Store
14,P11,2930.3,4189.75,108,100,80,124.54,Clothing,Dairy,North Dublin,SKU_23,396.08,Roshni,0.6,1.09,GHS,New Store
14,P11,6250.88,4541.97,102,241,74,190.32,Fresh,Snacks,Mid-West,SKU_24,247.16,Omega,0.45,1.3,GHS,Arklow Store
14,P11,8135.78,1864.79,199,275,93,191.17,Clothing,Juice,North Dublin,SKU_25,184.56,Omega,0.9,2.88,GHS,Arklow Store
14,P11,7751.32,6676.59,307,136,98,143.79,Packaged,Snacks,Mid-West,SKU_26,222.68,Omega,0.45,1.48,InStore,Wilton Store
14,P11,9358.47,5765.0,368,200,72,448.66,Fresh,Berries,South Dublin,SKU_27,398.7,Wick,0.77,0.83,GHS,New Store
14,P11,5933.88,6981.3,439,133,75,177.77,Clothing,Juice,Kerry/Limerick,SKU_28,30.43,Roshni,0.49,3.0,GHS,Wilton Store
14,P11,2142.31,2935.89,71,112,90,193.41,Fresh,Breads,South Dublin,SKU_29,192.88,Omega,0.59,3.72,GHS,Arklow Store
14,P11,9413.12,1817.16,150,299,83,302.45,Packaged,Snacks,North Dublin,SKU_30,151.28,Omega,0.12,3.07,InStore,Arklow Store
14,P11,520.73,2877.65,103,200,86,327.85,Fresh,Beers,Mid-West,SKU_31,443.63,Wick,0.37,0.77,GHS,New Store
14,P11,7373.98,4332.57,379,64,76,31.91,Clothing,Frozen Foods,Kerry/Limerick,SKU_32,285.89,Wick,0.63,0.55,InStore,Wilton Store
14,P11,6250.21,5737.2,122,176,78,435.46,Fresh,Dairy,South Dublin,SKU_33,67.19,Roshni,0.83,1.17,GHS,Wexford Store
14,P11,1409.38,8254.52,233,284,76,221.16,Packaged,Snacks,South Dublin,SKU_34,303.37,Roshni,0.25,3.29,InStore,Wexford Store
14,P11,7646.96,9078.37,55,199,90,440.41,Clothing,Beers,Mid-West,SKU_35,113.44,Zeta,0.2,1.46,GHS,New Store
14,P11,3651.77,7569.74,204,160,79,16.91,Packaged,Juice,North Dublin,SKU_36,405.17,Roshni,0.91,3.52,InStore,Wilton Store
14,P11,9338.62,7127.86,205,128,85,143.91,Clothing,Frozen Foods,North Dublin,SKU_37,116.01,Omega,0.54,4.96,GHS,Arklow Store
14,P11,1033.22,8506.08,493,110,83,388.42,Clothing,Dairy,Mid-West,SKU_38,453.15,Roshni,0.56,1.64,GHS,Arklow Store
14,P11,6363.44,2779.36,267,77,76,169.1,Packaged,Berries,Mid-West,SKU_39,432.29,Omega,0.85,1.66,GHS,Arklow Store
14,P11,2684.58,7057.04,275,236,70,465.98,Packaged,Dairy,South Dublin,SKU_40,488.58,Wick,0.55,2.45,GHS,New Store
14,P11,5801.91,9275.49,115,30,84,442.09,Fresh,Frozen Foods,Mid-West,SKU_41,43.03,Roshni,0.94,4.42,InStore,New Store
14,P11,9541.68,7480.89,116,283,89,156.92,Fresh,Dairy,North Dublin,SKU_42,385.08,Roshni,0.58,3.58,InStore,New Store
14,P11,4858.75,5890.33,395,87,90,31.55,Fresh,Breads,North Dublin,SKU_43,27.18,Roshni,0.3,3.36,InStore,New Store
14,P11,8485.66,1508.81,391,171,100,173.96,Fresh,Snacks,Mid-West,SKU_44,18.17,Omega,0.99,2.2,InStore,Wexford Store
14,P11,8896.64,5156.6,199,174,70,90.92,Clothing,Frozen Foods,Kerry/Limerick,SKU_45,27.52,Omega,0.28,1.88,GHS,New Store
14,P11,6351.35,2887.39,404,181,89,427.02,Fresh,Beers,Mid-West,SKU_46,268.6,Roshni,0.45,1.04,InStore,Wexford Store
14,P11,1629.57,2914.74,401,297,77,263.83,Clothing,Breads,North Dublin,SKU_47,418.55,Wick,0.31,3.26,InStore,Wilton Store
14,P11,6359.98,8535.35,104,282,79,338.57,Fresh,Frozen Foods,South Dublin,SKU_48,79.14,Wick,0.27,1.06,InStore,Wilton Store
14,P11,1899.03,3809.48,254,266,81,148.45,Fresh,Beers,Mid-West,SKU_49,125.41,Zeta,0.32,4.48,GHS,New Store
14,P11,2137.38,8606.51,143,154,92,410.99,Packaged,Frozen Foods,South Dublin,SKU_50,247.49,Omega,0.62,1.89,InStore,Arklow Store
14,P11,1111.39,8919.71,393,176,90,246.42,Fresh,Beers,Kerry/Limerick,SKU_51,445.5,Wick,0.44,1.06,InStore,Wilton Store
14,P11,3831.8,5741.08,316,190,83,438.0,Fresh,Juice,Mid-West,SKU_52,300.94,Zeta,0.97,0.95,GHS,New Store
14,P11,7046.06,1400.82,494,259,84,46.33,Fresh,Beers,North Dublin,SKU_53,398.76,Omega,0.42,3.54,InStore,New Store
14,P11,7082.85,3665.79,193,256,85,458.27,Packaged,Snacks,Kerry/Limerick,SKU_54,327.83,Roshni,0.67,2.21,InStore,Wexford Store
14,P11,8301.26,8096.14,441,180,90,378.92,Fresh,Dairy,South Dublin,SKU_55,225.68,Roshni,0.27,0.58,GHS,Wexford Store
14,P11,5114.89,7935.26,102,79,89,494.75,Fresh,Berries,South Dublin,SKU_56,159.38,Wick,0.54,0.73,InStore,Wilton Store
14,P11,6649.19,6192.76,332,140,97,181.49,Fresh,Dairy,Mid-West,SKU_57,273.51,Omega,0.63,4.43,GHS,Wexford Store
14,P11,9193.3,1916.41,421,64,90,398.18,Packaged,Dairy,Kerry/Limerick,SKU_58,90.46,Wick,0.62,3.37,GHS,Wilton Store
14,P11,1488.03,5933.02,264,147,72,298.63,Clothing,Breads,Mid-West,SKU_59,149.02,Zeta,0.77,3.46,InStore,New Store
14,P11,677.62,8866.67,339,136,83,484.62,Fresh,Beers,North Dublin,SKU_60,444.88,Roshni,0.98,2.68,InStore,Wexford Store
14,P11,9412.31,4418.17,403,184,81,403.88,Clothing,Snacks,South Dublin,SKU_61,452.27,Wick,0.2,3.86,InStore,Wilton Store
14,P11,7778.69,6078.61,408,80,84,76.51,Clothing,Breads,South Dublin,SKU_62,54.7,Zeta,0.32,0.89,GHS,Wexford Store
14,P11,4401.9,8224.22,148,278,86,104.6,Clothing,Breads,Kerry/Limerick,SKU_63,394.23,Zeta,0.35,1.18,GHS,Wexford Store
14,P11,6331.14,2666.26,270,164,90,364.54,Clothing,Beers,North Dublin,SKU_64,272.09,Omega,0.17,3.74,GHS,Wilton Store
14,P11,1242.66,7030.9,58,285,95,353.52,Packaged,Juice,South Dublin,SKU_65,235.17,Zeta,0.11,2.12,InStore,Wilton Store
14,P11,4507.79,6795.83,192,287,92,304.87,Packaged,Berries,South Dublin,SKU_66,137.96,Omega,0.35,2.28,InStore,New Store
14,P11,6483.55,9038.84,198,119,86,49.17,Fresh,Beers,Mid-West,SKU_67,52.38,Zeta,0.22,1.5,GHS,New Store
14,P11,7473.15,4556.03,291,86,92,271.31,Clothing,Berries,Kerry/Limerick,SKU_68,142.45,Roshni,0.81,1.14,InStore,Wilton Store
14,P11,2440.81,9010.84,268,185,94,266.7,Clothing,Beers,South Dublin,SKU_69,127.9,Zeta,0.58,1.17,InStore,Wexford Store
14,P11,5322.83,6792.78,230,64,74,31.12,Fresh,Breads,South Dublin,SKU_70,291.18,Omega,0.34,4.25,GHS,New Store
14,P11,1266.28,5148.8,446,265,88,249.21,Fresh,Breads,Mid-West,SKU_71,107.01,Wick,0.49,3.53,GHS,Wexford Store
14,P11,796.26,9052.73,458,161,81,388.16,Clothing,Frozen Foods,Mid-West,SKU_72,27.76,Omega,0.22,4.96,GHS,Wexford Store
14,P11,8883.39,2949.54,135,62,94,299.74,Fresh,Juice,South Dublin,SKU_73,141.07,Omega,0.13,0.89,InStore,New Store
14,P11,2085.92,8482.97,470,82,74,128.05,Clothing,Berries,Kerry/Limerick,SKU_74,444.59,Wick,0.27,4.1,InStore,New Store
14,P11,7442.65,6918.57,189,288,81,292.33,Fresh,Snacks,North Dublin,SKU_75,471.61,Zeta,0.69,0.81,GHS,Wexford Store
14,P11,5408.69,9016.26,212,196,71,83.25,Clothing,Beers,North Dublin,SKU_76,14.04,Zeta,0.93,1.64,InStore,Arklow Store
14,P11,4442.3,5368.84,419,68,88,494.18,Clothing,Beers,Mid-West,SKU_77,18.15,Roshni,0.92,1.04,InStore,Wexford Store
14,P11,7318.55,3126.88,357,263,77,347.43,Fresh,Snacks,Mid-West,SKU_78,439.62,Zeta,0.53,2.1,GHS,Wilton Store
14,P11,3246.07,6783.12,118,84,90,145.04,Fresh,Juice,Mid-West,SKU_79,41.3,Roshni,0.27,4.83,GHS,Wilton Store
14,P11,5135.29,3632.97,422,132,72,300.68,Packaged,Snacks,Mid-West,SKU_80,406.96,Zeta,0.66,4.17,GHS,Arklow Store
14,P11,2351.86,5415.87,422,299,87,95.92,Clothing,Juice,Mid-West,SKU_81,384.18,Omega,0.54,4.51,GHS,Arklow Store
14,P11,7665.07,971.01,255,252,85,391.73,Clothing,Breads,South Dublin,SKU_82,316.15,Roshni,0.49,4.03,GHS,New Store
14,P11,7592.19,1767.63,443,126,85,84.59,Fresh,Berries,South Dublin,SKU_83,494.8,Zeta,0.36,1.89,InStore,Arklow Store
14,P11,7321.33,6109.08,475,201,78,497.4,Packaged,Juice,North Dublin,SKU_84,312.55,Roshni,0.49,1.14,GHS,Wilton Store
14,P11,3762.46,4698.11,191,34,83,238.98,Packaged,Dairy,North Dublin,SKU_85,484.4,Omega,0.46,3.86,GHS,Arklow Store
14,P11,5568.15,1472.99,159,164,91,361.02,Packaged,Snacks,Mid-West,SKU_86,189.45,Omega,0.43,3.54,GHS,New Store
14,P11,8695.95,2606.73,413,153,87,135.8,Fresh,Snacks,Mid-West,SKU_87,306.84,Zeta,0.85,3.51,GHS,Wexford Store
14,P11,3269.56,6590.41,395,283,88,19.53,Fresh,Frozen Foods,Mid-West,SKU_88,297.56,Roshni,0.76,1.93,InStore,Arklow Store
14,P11,4959.5,8848.79,350,209,79,136.7,Fresh,Breads,Mid-West,SKU_89,186.5,Zeta,0.29,0.57,GHS,Wilton Store
14,P11,2543.06,3230.24,499,170,80,297.44,Fresh,Frozen Foods,Kerry/Limerick,SKU_90,298.31,Zeta,0.9,2.03,GHS,Wexford Store
14,P11,3470.73,7472.24,269,224,76,439.74,Fresh,Frozen Foods,North Dublin,SKU_91,329.91,Wick,0.96,0.88,InStore,Arklow Store
14,P11,693.31,429.58,475,81,78,161.41,Packaged,Dairy,South Dublin,SKU_92,58.28,Roshni,0.62,2.6,GHS,Wilton Store
14,P11,5692.22,6742.5,463,60,72,132.79,Fresh,Breads,South Dublin,SKU_93,229.67,Zeta,0.92,2.77,GHS,New Store
14,P11,4260.15,6153.45,489,171,99,98.14,Fresh,Berries,Kerry/Limerick,SKU_94,164.84,Wick,0.62,2.67,GHS,Arklow Store
14,P11,7460.34,6544.1,199,253,71,339.67,Clothing,Frozen Foods,Kerry/Limerick,SKU_95,109.51,Roshni,0.51,2.49,InStore,Wexford Store
14,P11,3034.07,5765.36,88,120,85,200.94,Packaged,Frozen Foods,North Dublin,SKU_96,239.64,Roshni,0.23,0.79,InStore,New Store
14,P11,5711.93,3726.17,67,241,73,492.53,Packaged,Berries,Mid-West,SKU_97,129.05,Wick,0.61,2.02,InStore,Wexford Store
14,P11,4381.73,7776.02,223,156,79,454.08,Fresh,Dairy,South Dublin,SKU_98,484.13,Omega,0.24,0.61,InStore,Wilton Store
14,P11,6613.41,5773.58,498,93,81,480.88,Fresh,Breads,Kerry/Limerick,SKU_99,76.46,Wick,0.25,1.2,InStore,Wilton Store
14,P11,8926.42,5408.01,395,91,78,46.68,Fresh,Juice,Mid-West,SKU_100,170.9,Roshni,0.2,3.18,InStore,Wexford Store
14,P12,2901.92,1684.28,93,133,89,135.8,Packaged,Frozen Foods,Mid-West,SKU_1,371.87,Zeta,0.94,4.92,InStore,Wexford Store
14,P12,2952.3,1458.81,331,245,91,93.2,Clothing,Berries,South Dublin,SKU_2,342.77,Zeta,0.25,1.96,InStore,New Store
14,P12,2576.17,6561.41,140,147,74,397.96,Fresh,Frozen Foods,Mid-West,SKU_3,439.98,Zeta,0.86,2.83,GHS,Wilton Store
14,P12,9946.97,2869.48,250,154,99,68.5,Fresh,Breads,North Dublin,SKU_4,10.02,Zeta,0.75,0.92,InStore,Wexford Store
14,P12,3239.98,4252.98,290,224,96,137.89,Clothing,Breads,South Dublin,SKU_5,56.94,Omega,0.91,1.5,GHS,Wexford Store
14,P12,3230.57,573.55,456,227,82,438.83,Clothing,Frozen Foods,Mid-West,SKU_6,233.7,Omega,0.77,1.49,InStore,New Store
14,P12,1561.46,2995.99,254,140,99,177.88,Fresh,Dairy,Mid-West,SKU_7,360.86,Omega,0.78,0.94,GHS,Wexford Store
14,P12,3967.63,3842.43,452,250,92,70.11,Fresh,Dairy,Mid-West,SKU_8,62.37,Zeta,0.17,2.91,GHS,Arklow Store
14,P12,3686.49,1934.64,423,113,78,18.75,Clothing,Snacks,North Dublin,SKU_9,448.7,Zeta,0.7,2.87,InStore,Wexford Store
14,P12,9283.1,8267.23,184,70,94,268.44,Fresh,Dairy,North Dublin,SKU_10,387.96,Omega,0.67,3.32,InStore,Wexford Store
14,P12,2636.97,4880.24,220,297,98,366.48,Clothing,Dairy,Mid-West,SKU_11,66.3,Roshni,0.53,3.17,InStore,Wilton Store
14,P12,8757.61,7079.19,109,288,85,414.28,Fresh,Juice,Mid-West,SKU_12,260.18,Omega,0.51,3.28,GHS,New Store
14,P12,8348.45,5890.0,313,297,100,459.88,Packaged,Dairy,South Dublin,SKU_13,308.04,Omega,0.63,0.77,GHS,Wexford Store
14,P12,7008.49,5343.38,455,79,82,111.44,Packaged,Berries,South Dublin,SKU_14,319.32,Zeta,0.48,1.18,GHS,New Store
14,P12,3033.13,3326.31,62,220,70,183.16,Fresh,Juice,Kerry/Limerick,SKU_15,449.17,Zeta,0.51,3.75,GHS,Wilton Store
14,P12,1951.38,5755.3,61,281,81,115.86,Fresh,Dairy,Mid-West,SKU_16,452.85,Roshni,0.37,2.71,GHS,Arklow Store
14,P12,7129.69,6888.49,448,36,91,234.99,Clothing,Dairy,Mid-West,SKU_17,361.7,Omega,0.78,1.81,InStore,Wexford Store
14,P12,2036.79,3497.78,393,121,75,455.03,Clothing,Frozen Foods,North Dublin,SKU_18,273.16,Zeta,0.96,0.69,GHS,Wexford Store
14,P12,8251.55,4525.91,250,157,84,82.73,Packaged,Snacks,North Dublin,SKU_19,260.2,Omega,0.59,3.83,GHS,Wilton Store
14,P12,6161.14,2705.77,424,217,98,330.0,Fresh,Dairy,Mid-West,SKU_20,365.49,Omega,0.57,1.46,GHS,Arklow Store
14,P12,727.6,5812.96,203,217,100,220.89,Packaged,Breads,Mid-West,SKU_21,374.04,Roshni,0.76,4.94,InStore,New Store
14,P12,4219.25,4273.16,260,260,85,107.57,Fresh,Dairy,Kerry/Limerick,SKU_22,463.42,Omega,0.51,1.56,InStore,Wilton Store
14,P12,1979.27,1295.19,321,150,99,484.06,Clothing,Juice,Mid-West,SKU_23,408.2,Wick,0.65,4.71,GHS,Arklow Store
14,P12,6287.88,4050.34,316,187,77,420.3,Packaged,Dairy,Kerry/Limerick,SKU_24,247.75,Zeta,0.48,4.15,GHS,New Store
